ST_CASE,STATENAME,LATITUDE,LONGITUD,FATALS,V_CONFIGNAME,year,,,,
490224,Utah,40.66186944,-111.88825,1,Not Applicable,2017,,,,
490225,Utah,41.08191111,-111.7284444,1,Not Applicable,2017,,,,
490226,Utah,38.71739444,-109.7077194,1,Not Applicable,2017,,,,
490226,Utah,38.71739444,-109.7077194,1,Not Applicable,2017,,,,
490227,Utah,41.15791111,-111.9398611,1,Not Applicable,2017,,,,
490227,Utah,41.15791111,-111.9398611,1,Not Applicable,2017,,,,
490227,Utah,41.15791111,-111.9398611,1,Not Applicable,2017,,,,
490228,Utah,40.67978889,-111.938975,1,Not Applicable,2017,,,,
490229,Utah,40.61700278,-111.9746,1,Not Applicable,2017,,,,
490231,Utah,37.11893333,-113.6236917,1,Not Applicable,2017,,,,
490232,Utah,37.13812778,-113.5106778,1,Not Applicable,2017,,,,
490232,Utah,37.13812778,-113.5106778,1,Not Applicable,2017,,,,
490233,Utah,39.32342222,-112.6436333,1,Not Applicable,2017,,,,
490234,Utah,41.07083333,-111.9768083,1,Not Applicable,2017,,,,
490235,Utah,41.64484722,-111.9139778,1,Not Applicable,2017,,,,
490235,Utah,41.64484722,-111.9139778,1,Not Applicable,2017,,,,
490236,Utah,38.90340833,-109.7931361,1,Not Applicable,2017,,,,
490237,Utah,40.58059167,-111.8877,1,Not Applicable,2017,,,,
490238,Utah,41.708825,-111.838775,1,Not Applicable,2017,,,,
490239,Utah,40.63825278,-111.9388306,1,Not Applicable,2017,,,,
490239,Utah,40.63825278,-111.9388306,1,"Bus (seats for more than 15 occupants, including driver)",2017,,,,
490241,Utah,40.43189722,-111.7598611,1,Not Applicable,2017,,,,
490242,Utah,41.25939167,-111.9870694,1,Not Applicable,2017,,,,
490243,Utah,38.77409722,-112.0259056,1,Not Applicable,2017,,,,
490244,Utah,39.46371111,-112.0014333,1,Not Applicable,2017,,,,
490245,Utah,40.69953056,-111.9211583,1,Not Applicable,2017,,,,
490245,Utah,40.69953056,-111.9211583,1,Not Applicable,2017,,,,
490246,Utah,40.43189722,-111.9285861,1,Not Applicable,2017,,,,
490246,Utah,40.43189722,-111.9285861,1,Not Applicable,2017,,,,
490247,Utah,37.11953056,-109.3582389,1,Not Applicable,2017,,,,
490248,Utah,40.53852222,-111.4965861,1,Not Applicable,2017,,,,
490249,Utah,40.19468889,-111.6487472,1,Not Applicable,2017,,,,
490249,Utah,40.19468889,-111.6487472,1,Truck Pulling Trailer(s),2017,,,,
490250,Utah,39.73153611,-112.27515,2,Not Applicable,2017,,,,
490251,Utah,40.833725,-111.9427222,1,Not Applicable,2017,,,,
490252,Utah,38.84393056,-110.9738278,1,"Bus (seats for more than 15 occupants, including driver)",2017,,,,
490253,Utah,38.824,-111.1459667,1,Not Applicable,2017,,,,
490254,Utah,40.66340833,-111.9528472,1,Not Applicable,2017,,,,
490255,Utah,40.59472222,-111.8721417,1,Not Applicable,2017,,,,
490255,Utah,40.59472222,-111.8721417,1,Not Applicable,2017,,,,
490256,Utah,40.72284167,-111.2815528,1,Not Applicable,2017,,,,
490257,Utah,41.75744722,-111.8290222,1,Not Applicable,2017,,,,
490257,Utah,41.75744722,-111.8290222,1,Not Applicable,2017,,,,
490002,Utah,37.73621667,-111.5446278,1,Not Applicable,2016,,,,
490004,Utah,40.76106667,-113.0057222,1,Not Applicable,2016,,,,
490004,Utah,40.76106667,-113.0057222,1,Not Applicable,2016,,,,
490005,Utah,39.40238611,-111.9279222,1,"Truck More Than 10,000 lbs, Cannot Classify",2016,,,,
490005,Utah,39.40238611,-111.9279222,1,Truck Tractor/Semi-Trailer,2016,,,,
490006,Utah,41.09130278,-112.0031583,1,Not Applicable,2016,,,,
490007,Utah,41.06301389,-111.957525,1,Not Applicable,2016,,,,
490007,Utah,41.06301389,-111.957525,1,Not Applicable,2016,,,,
490008,Utah,37.31426111,-113.6768806,1,Not Applicable,2016,,,,
490009,Utah,41.12101389,-112.0201694,1,Not Applicable,2016,,,,
490010,Utah,40.75137778,-111.8767694,1,Not Applicable,2016,,,,
490011,Utah,40.92154444,-111.8917361,1,Not Applicable,2016,,,,
490011,Utah,40.92154444,-111.8917361,1,Not Applicable,2016,,,,
490012,Utah,40.55885,-111.8812861,1,Not Applicable,2016,,,,
490013,Utah,40.68204722,-112.0331556,1,Not Applicable,2016,,,,
490014,Utah,40.35899444,-111.7406778,1,Not Applicable,2016,,,,
490014,Utah,40.35899444,-111.7406778,1,Not Applicable,2016,,,,
490015,Utah,41.48501944,-112.0169361,1,Not Applicable,2016,,,,
490016,Utah,38.42614444,-109.4276972,1,Not Applicable,2016,,,,
490016,Utah,38.42614444,-109.4276972,1,Truck Tractor/Semi-Trailer,2016,,,,
490016,Utah,38.42614444,-109.4276972,1,Truck Tractor/Semi-Trailer,2016,,,,
490017,Utah,40.45117778,-111.9373139,1,Not Applicable,2016,,,,
490017,Utah,40.45117778,-111.9373139,1,Not Applicable,2016,,,,
490018,Utah,40.57326667,-111.98385,1,Not Applicable,2016,,,,
490018,Utah,40.57326667,-111.98385,1,Not Applicable,2016,,,,
490019,Utah,41.11813333,-112.0452833,3,Not Applicable,2016,,,,
490019,Utah,41.11813333,-112.0452833,3,Not Applicable,2016,,,,
490020,Utah,40.77161389,-111.9082056,1,Not Applicable,2016,,,,
490020,Utah,40.77161389,-111.9082056,1,Not Applicable,2016,,,,
490021,Utah,38.50396389,-109.4793444,1,Not Applicable,2016,,,,
490021,Utah,38.50396389,-109.4793444,1,Not Applicable,2016,,,,
490021,Utah,38.50396389,-109.4793444,1,Not Applicable,2016,,,,
490022,Utah,38.84118333,-112.8454111,1,Not Applicable,2016,,,,
490023,Utah,37.59201389,-111.9300444,1,Not Applicable,2016,,,,
490024,Utah,40.36361667,-111.7899083,1,Not Applicable,2016,,,,
490025,Utah,40.22419722,-111.1072889,1,Not Applicable,2016,,,,
490026,Utah,39.61697222,-110.8249583,1,Not Applicable,2016,,,,
490027,Utah,40.69838889,-112.0995528,1,Not Applicable,2016,,,,
490028,Utah,40.02848889,-111.743075,1,Not Applicable,2016,,,,
490029,Utah,39.44440556,-110.4681222,1,Not Applicable,2016,,,,
490029,Utah,39.44440556,-110.4681222,1,Not Applicable,2016,,,,
490029,Utah,39.44440556,-110.4681222,1,Not Applicable,2016,,,,
490030,Utah,37.00459722,-110.1732583,2,Not Applicable,2016,,,,
490030,Utah,37.00459722,-110.1732583,2,Not Applicable,2016,,,,
490031,Utah,41.42389722,-112.0357694,1,Not Applicable,2016,,,,
490032,Utah,38.01778889,-112.7174944,1,Not Applicable,2016,,,,
490033,Utah,40.63860833,-112.0446028,1,Not Applicable,2016,,,,
490033,Utah,40.63860833,-112.0446028,1,Not Applicable,2016,,,,
490034,Utah,39.06380833,-111.8207556,1,Not Applicable,2016,,,,
490034,Utah,39.06380833,-111.8207556,1,Truck Tractor/Double,2016,,,,
490035,Utah,40.65281389,-112.0038944,1,Not Applicable,2016,,,,
490036,Utah,40.623825,-111.9387806,1,Not Applicable,2016,,,,
490037,Utah,40.75677222,-111.8352861,1,Not Applicable,2016,,,,
490037,Utah,40.75677222,-111.8352861,1,Not Applicable,2016,,,,
490038,Utah,40.32664167,-111.6969389,1,Not Applicable,2016,,,,
490039,Utah,40.72494444,-111.5378917,1,Not Applicable,2016,,,,
490039,Utah,40.72494444,-111.5378917,1,Not Applicable,2016,,,,
490040,Utah,40.70588333,-111.9389472,1,Not Applicable,2016,,,,
490041,Utah,40.62080278,-111.8881222,1,Not Applicable,2016,,,,
490041,Utah,40.62080278,-111.8881222,1,Not Applicable,2016,,,,
490042,Utah,41.08913889,-112.0010611,1,Not Applicable,2016,,,,
490042,Utah,41.08913889,-112.0010611,1,Not Applicable,2016,,,,
490043,Utah,37.54148611,-113.6816722,1,Not Applicable,2016,,,,
490044,Utah,40.53901111,-111.9102861,1,Not Applicable,2016,,,,
490045,Utah,41.22305556,-112.0004611,1,Not Applicable,2016,,,,
490046,Utah,40.48714167,-111.4819639,1,Not Applicable,2016,,,,
490047,Utah,37.18869722,-112.6575667,1,Not Applicable,2016,,,,
490048,Utah,37.00858056,-113.0115222,1,Not Applicable,2016,,,,
490048,Utah,37.00858056,-113.0115222,1,Not Applicable,2016,,,,
490048,Utah,37.00858056,-113.0115222,1,Not Applicable,2016,,,,
490048,Utah,37.00858056,-113.0115222,1,Not Applicable,2016,,,,
490049,Utah,40.13488056,-111.6097944,1,Not Applicable,2016,,,,
490050,Utah,40.062925,-112.0377194,1,Not Applicable,2016,,,,
490051,Utah,40.72554444,-111.9071806,1,Not Applicable,2016,,,,
490051,Utah,40.72554444,-111.9071806,1,Not Applicable,2016,,,,
490052,Utah,37.52873889,-113.2079056,1,Not Applicable,2016,,,,
490053,Utah,40.10619167,-111.6803889,1,Truck Tractor/Semi-Trailer,2016,,,,
490053,Utah,40.10619167,-111.6803889,1,Not Applicable,2016,,,,
490054,Utah,40.23397778,-111.6855194,1,Not Applicable,2016,,,,
490054,Utah,40.23397778,-111.6855194,1,Not Applicable,2016,,,,
490055,Utah,40.73261944,-113.5770306,1,Truck Tractor/Double,2016,,,,
490055,Utah,40.73261944,-113.5770306,1,Not Applicable,2016,,,,
490056,Utah,38.72811944,-110.0306222,1,Not Applicable,2016,,,,
490057,Utah,37.05239444,-113.6394333,1,Not Applicable,2016,,,,
490058,Utah,40.68468889,-112.0530333,1,Not Applicable,2016,,,,
490059,Utah,40.88844722,-111.8966333,1,Not Applicable,2016,,,,
490060,Utah,37.15653611,-113.520325,1,Not Applicable,2016,,,,
490061,Utah,40.66094444,-111.5115833,1,Not Applicable,2016,,,,
490062,Utah,40.61065278,-111.9102667,1,Not Applicable,2016,,,,
490063,Utah,38.65305278,-110.6529028,1,Not Applicable,2016,,,,
490064,Utah,40.58775,-111.9673056,1,Not Applicable,2016,,,,
490064,Utah,40.58775,-111.9673056,1,Not Applicable,2016,,,,
490065,Utah,40.05458333,-111.7322556,1,Not Applicable,2016,,,,
490065,Utah,40.05458333,-111.7322556,1,Not Applicable,2016,,,,
490065,Utah,40.05458333,-111.7322556,1,Not Applicable,2016,,,,
490067,Utah,40.92516944,-111.891325,1,Not Applicable,2016,,,,
490068,Utah,40.75226667,-112.7194444,1,Not Applicable,2016,,,,
490069,Utah,39.962075,-112.098975,1,Not Applicable,2016,,,,
490070,Utah,40.73348889,-111.9168528,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2016,,,,
490070,Utah,40.73348889,-111.9168528,1,Not Applicable,2016,,,,
490071,Utah,38.61092222,-109.6081361,1,Not Applicable,2016,,,,
490071,Utah,38.61092222,-109.6081361,1,Not Applicable,2016,,,,
490072,Utah,41.23875,-111.94565,1,Not Applicable,2016,,,,
490073,Utah,38.77933333,-111.4842333,4,Not Applicable,2016,,,,
490074,Utah,40.04907778,-111.7391694,1,Not Applicable,2016,,,,
490074,Utah,40.04907778,-111.7391694,1,Not Applicable,2016,,,,
490075,Utah,40.60231389,-112.033775,1,Not Applicable,2016,,,,
490076,Utah,38.9525,-111.85475,1,Not Applicable,2016,,,,
490077,Utah,40.04051389,-111.7472972,1,Not Applicable,2016,,,,
490077,Utah,40.04051389,-111.7472972,1,Not Applicable,2016,,,,
490078,Utah,41.04335833,-111.95475,1,Not Applicable,2016,,,,
490078,Utah,41.04335833,-111.95475,1,Not Applicable,2016,,,,
490078,Utah,41.04335833,-111.95475,1,Not Applicable,2016,,,,
490079,Utah,37.18138889,-113.3051806,1,Not Applicable,2016,,,,
490079,Utah,37.18138889,-113.3051806,1,Not Applicable,2016,,,,
490080,Utah,40.99134167,-111.8935444,1,Not Applicable,2016,,,,
490080,Utah,40.99134167,-111.8935444,1,Not Applicable,2016,,,,
490081,Utah,40.37584722,-111.7398056,1,Not Applicable,2016,,,,
490081,Utah,40.37584722,-111.7398056,1,Not Applicable,2016,,,,
490082,Utah,40.70481944,-112.0918167,1,Not Applicable,2016,,,,
490082,Utah,40.70481944,-112.0918167,1,Truck Pulling Trailer(s),2016,,,,
490083,Utah,37.30285556,-113.6687444,1,Not Applicable,2016,,,,
490084,Utah,41.84519167,-111.9004056,1,Truck Tractor/Semi-Trailer,2016,,,,
490085,Utah,39.28341389,-111.1766111,1,Not Applicable,2016,,,,
490086,Utah,41.19866111,-111.9487306,1,Not Applicable,2016,,,,
490086,Utah,41.19866111,-111.9487306,1,Not Applicable,2016,,,,
490086,Utah,41.19866111,-111.9487306,1,Not Applicable,2016,,,,
490087,Utah,41.24982222,-112.1300944,1,Not Applicable,2016,,,,
490087,Utah,41.24982222,-112.1300944,1,Not Applicable,2016,,,,
490088,Utah,40.72576389,-112.0346167,1,Not Applicable,2016,,,,
490089,Utah,40.25655278,-111.6725417,1,Not Applicable,2016,,,,
490089,Utah,40.25655278,-111.6725417,1,Not Applicable,2016,,,,
490089,Utah,40.25655278,-111.6725417,1,Not Applicable,2016,,,,
490089,Utah,40.25655278,-111.6725417,1,Not Applicable,2016,,,,
490090,Utah,41.99943611,-112.198325,1,Not Applicable,2016,,,,
490091,Utah,40.36528889,-112.3417056,1,Not Applicable,2016,,,,
490092,Utah,40.50040833,-111.8912444,1,Not Applicable,2016,,,,
490093,Utah,40.39055278,-109.5959917,1,Not Applicable,2016,,,,
490093,Utah,40.39055278,-109.5959917,1,Not Applicable,2016,,,,
490093,Utah,40.39055278,-109.5959917,1,Not Applicable,2016,,,,
490094,Utah,40.71945556,-112.1477056,2,Not Applicable,2016,,,,
490095,Utah,40.84191944,-111.9362306,1,Not Applicable,2016,,,,
490095,Utah,40.84191944,-111.9362306,1,Not Applicable,2016,,,,
490096,Utah,40.06785556,-110.5128083,1,Not Applicable,2016,,,,
490097,Utah,37.19600833,-113.1567361,1,Not Applicable,2016,,,,
490098,Utah,39.64118333,-111.4485722,1,Not Applicable,2016,,,,
490098,Utah,39.64118333,-111.4485722,1,Not Applicable,2016,,,,
490099,Utah,41.82003611,-112.4171778,1,Not Applicable,2016,,,,
490100,Utah,41.07260833,-111.2598528,1,Not Applicable,2016,,,,
490101,Utah,41.60919444,-112.0826028,1,Not Applicable,2016,,,,
490102,Utah,40.10555,-111.959125,1,Not Applicable,2016,,,,
490102,Utah,40.10555,-111.959125,1,Not Applicable,2016,,,,
490103,Utah,41.22705833,-111.9787111,1,Not Applicable,2016,,,,
490103,Utah,41.22705833,-111.9787111,1,Not Applicable,2016,,,,
490104,Utah,40.33359444,-111.7386583,1,Not Applicable,2016,,,,
490104,Utah,40.33359444,-111.7386583,1,Not Applicable,2016,,,,
490105,Utah,41.90281667,-112.581775,1,Not Applicable,2016,,,,
490106,Utah,37.69251111,-113.0620167,1,Not Applicable,2016,,,,
490106,Utah,37.69251111,-113.0620167,1,Not Applicable,2016,,,,
490107,Utah,40.623375,-111.9387806,1,Not Applicable,2016,,,,
490107,Utah,40.623375,-111.9387806,1,Not Applicable,2016,,,,
490108,Utah,41.70294444,-111.8676444,1,Not Applicable,2016,,,,
490109,Utah,41.08917222,-111.9795361,1,Not Applicable,2016,,,,
490109,Utah,41.08917222,-111.9795361,1,Not Applicable,2016,,,,
490111,Utah,40.58601111,-111.7921472,1,Not Applicable,2016,,,,
490112,Utah,38.89424444,-110.6170861,3,Not Applicable,2016,,,,
490113,Utah,41.15437222,-112.0645306,2,Not Applicable,2016,,,,
490113,Utah,41.15437222,-112.0645306,2,Not Applicable,2016,,,,
490114,Utah,41.14988611,-111.9693583,1,Not Applicable,2016,,,,
490115,Utah,40.66759722,-111.9012167,1,Not Applicable,2016,,,,
490116,Utah,39.02748056,-112.3009667,1,Not Applicable,2016,,,,
490117,Utah,40.63115556,-111.9387917,1,Not Applicable,2016,,,,
490117,Utah,40.63115556,-111.9387917,1,Not Applicable,2016,,,,
490118,Utah,38.98978889,-110.2471139,1,Not Applicable,2016,,,,
490118,Utah,38.98978889,-110.2471139,1,Not Applicable,2016,,,,
490118,Utah,38.98978889,-110.2471139,1,Not Applicable,2016,,,,
490118,Utah,38.98978889,-110.2471139,1,Not Applicable,2016,,,,
490119,Utah,40.18868889,-111.0710722,1,Not Applicable,2016,,,,
490119,Utah,40.18868889,-111.0710722,1,Not Applicable,2016,,,,
490120,Utah,39.30800556,-111.2732333,1,Not Applicable,2016,,,,
490121,Utah,40.58064722,-111.6579222,1,Not Applicable,2016,,,,
490122,Utah,40.16506389,-111.4984278,2,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2016,,,,
490123,Utah,39.16899444,-112.2146056,1,Not Applicable,2016,,,,
490123,Utah,39.16899444,-112.2146056,1,Not Applicable,2016,,,,
490124,Utah,38.92444167,-111.7708139,1,Truck Tractor/Semi-Trailer,2016,,,,
490124,Utah,38.92444167,-111.7708139,1,Not Applicable,2016,,,,
490125,Utah,37.74493611,-112.6537528,1,Not Applicable,2016,,,,
490126,Utah,39.62985278,-112.0237556,1,Not Applicable,2016,,,,
490127,Utah,40.526775,-111.8956778,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2016,,,,
490128,Utah,38.7566,-111.4401611,1,Not Applicable,2016,,,,
490129,Utah,40.69297222,-111.8882444,1,Not Applicable,2016,,,,
490130,Utah,40.75339722,-111.8538667,1,Not Applicable,2016,,,,
490131,Utah,39.81555556,-110.9387917,1,Not Applicable,2016,,,,
490131,Utah,39.81555556,-110.9387917,1,Not Applicable,2016,,,,
490131,Utah,39.81555556,-110.9387917,1,Not Applicable,2016,,,,
490131,Utah,39.81555556,-110.9387917,1,Truck Tractor/Semi-Trailer,2016,,,,
490132,Utah,40.65302778,-112.0246139,1,Not Applicable,2016,,,,
490132,Utah,40.65302778,-112.0246139,1,Not Applicable,2016,,,,
490133,Utah,41.08886111,-111.9501194,1,Not Applicable,2016,,,,
490133,Utah,41.08886111,-111.9501194,1,Not Applicable,2016,,,,
490133,Utah,41.08886111,-111.9501194,1,Not Applicable,2016,,,,
490134,Utah,37.02145833,-110.1426222,2,Unknown,2016,,,,
490135,Utah,40.70595278,-111.7954056,1,Not Applicable,2016,,,,
490135,Utah,40.70595278,-111.7954056,1,Not Applicable,2016,,,,
490136,Utah,41.15576667,-112.0247556,2,Not Applicable,2016,,,,
490137,Utah,37.064375,-110.3066222,1,Not Applicable,2016,,,,
490138,Utah,40.21480556,-112.4064167,1,Not Applicable,2016,,,,
490139,Utah,41.78699444,-111.6427417,1,Not Applicable,2016,,,,
490140,Utah,41.91651111,-112.6208056,2,Not Applicable,2016,,,,
490141,Utah,40.88829444,-111.8856361,1,Not Applicable,2016,,,,
490142,Utah,38.94023056,-109.520075,1,Not Applicable,2016,,,,
490142,Utah,38.94023056,-109.520075,1,Not Applicable,2016,,,,
490143,Utah,40.48940278,-112.1564028,1,Not Applicable,2016,,,,
490144,Utah,39.71526667,-111.7247472,1,Not Applicable,2016,,,,
490144,Utah,39.71526667,-111.7247472,1,Not Applicable,2016,,,,
490145,Utah,41.90122222,-112.5801111,1,Not Applicable,2016,,,,
490146,Utah,41.14715556,-112.0260806,2,Not Applicable,2016,,,,
490146,Utah,41.14715556,-112.0260806,2,Not Applicable,2016,,,,
490146,Utah,41.14715556,-112.0260806,2,Not Applicable,2016,,,,
490147,Utah,40.24593889,-111.6327111,1,Not Applicable,2016,,,,
490148,Utah,40.62467222,-111.8342694,1,Not Applicable,2016,,,,
490148,Utah,40.62467222,-111.8342694,1,Not Applicable,2016,,,,
490149,Utah,40.74973611,-111.9088444,1,Not Applicable,2016,,,,
490150,Utah,40.69666944,-111.93635,1,Not Applicable,2016,,,,
490150,Utah,40.69666944,-111.93635,1,Not Applicable,2016,,,,
490151,Utah,40.85301667,-111.5943111,1,Not Applicable,2016,,,,
490152,Utah,40.22331389,-111.6416833,1,Not Applicable,2016,,,,
490152,Utah,40.22331389,-111.6416833,1,Not Applicable,2016,,,,
490153,Utah,40.25062222,-111.6620167,1,Not Applicable,2016,,,,
490154,Utah,40.77090833,-112.0157083,1,Not Applicable,2016,,,,
490155,Utah,40.89701667,-109.2890111,1,Not Applicable,2016,,,,
490155,Utah,40.89701667,-109.2890111,1,Not Applicable,2016,,,,
490157,Utah,37.21958056,-112.6984556,1,Not Applicable,2016,,,,
490158,Utah,37.40439167,-113.0630194,1,Not Applicable,2016,,,,
490159,Utah,40.48473056,-111.867675,1,Not Applicable,2016,,,,
490161,Utah,40.38080556,-111.9732639,2,Not Applicable,2016,,,,
490161,Utah,40.38080556,-111.9732639,2,Not Applicable,2016,,,,
490162,Utah,40.74974722,-111.9093,1,Not Applicable,2016,,,,
490162,Utah,40.74974722,-111.9093,1,Not Applicable,2016,,,,
490162,Utah,40.74974722,-111.9093,1,Truck Tractor/Semi-Trailer,2016,,,,
490163,Utah,40.72876389,-111.9390222,1,Truck Tractor (Bobtail),2016,,,,
490163,Utah,40.72876389,-111.9390222,1,Not Applicable,2016,,,,
490164,Utah,40.49711389,-111.9862,1,Not Applicable,2016,,,,
490165,Utah,40.72294722,-112.0249306,1,Truck Tractor/Semi-Trailer,2016,,,,
490165,Utah,40.72294722,-112.0249306,1,Not Applicable,2016,,,,
490166,Utah,41.99883333,-111.8127889,1,Not Applicable,2016,,,,
490166,Utah,41.99883333,-111.8127889,1,Not Applicable,2016,,,,
490167,Utah,41.1072,-112.0163278,1,Not Applicable,2016,,,,
490167,Utah,41.1072,-112.0163278,1,Not Applicable,2016,,,,
490168,Utah,40.65373056,-111.9102917,1,Not Applicable,2016,,,,
490168,Utah,40.65373056,-111.9102917,1,Not Applicable,2016,,,,
490168,Utah,40.65373056,-111.9102917,1,Not Applicable,2016,,,,
490169,Utah,39.67110556,-111.8469222,1,Not Applicable,2016,,,,
490169,Utah,39.67110556,-111.8469222,1,Not Applicable,2016,,,,
490170,Utah,40.72315833,-111.4913056,1,Not Applicable,2016,,,,
490171,Utah,40.58161389,-112.3158361,1,Not Applicable,2016,,,,
490172,Utah,40.58701111,-111.4365639,1,Not Applicable,2016,,,,
490173,Utah,40.68208889,-112.024775,1,Not Applicable,2016,,,,
490173,Utah,40.68208889,-112.024775,1,Not Applicable,2016,,,,
490174,Utah,37.39163056,-113.2435917,2,Not Applicable,2016,,,,
490174,Utah,37.39163056,-113.2435917,2,Truck Tractor/Semi-Trailer,2016,,,,
490175,Utah,41.57842778,-111.8063222,1,Not Applicable,2016,,,,
490176,Utah,37.53758333,-113.2046111,1,Not Applicable,2016,,,,
490177,Utah,40.765,-111.8997,1,Not Applicable,2016,,,,
490178,Utah,40.69656944,-112.0017194,1,Not Applicable,2016,,,,
490179,Utah,40.72628611,-113.1721806,1,Not Applicable,2016,,,,
490180,Utah,40.71265556,-111.8713028,1,Not Applicable,2016,,,,
490181,Utah,40.39424722,-111.8408222,1,Not Applicable,2016,,,,
490181,Utah,40.39424722,-111.8408222,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2016,,,,
490182,Utah,41.33596389,-112.0639306,1,Not Applicable,2016,,,,
490182,Utah,41.33596389,-112.0639306,1,Not Applicable,2016,,,,
490183,Utah,40.40594167,-111.5305417,1,Not Applicable,2016,,,,
490183,Utah,40.40594167,-111.5305417,1,Not Applicable,2016,,,,
490184,Utah,39.15981389,-111.7839778,1,Not Applicable,2016,,,,
490185,Utah,38.77086944,-112.0829139,1,Not Applicable,2016,,,,
490186,Utah,40.85640833,-111.9004417,1,Not Applicable,2016,,,,
490187,Utah,41.18491389,-112.0548139,1,Not Applicable,2016,,,,
490187,Utah,41.18491389,-112.0548139,1,Not Applicable,2016,,,,
490187,Utah,41.18491389,-112.0548139,1,Not Applicable,2016,,,,
490188,Utah,38.90734444,-112.3944583,1,Not Applicable,2016,,,,
490189,Utah,40.03138889,-111.754075,1,Not Applicable,2016,,,,
490189,Utah,40.03138889,-111.754075,1,Not Applicable,2016,,,,
490190,Utah,40.50786667,-112.0124833,1,Not Applicable,2016,,,,
490190,Utah,40.50786667,-112.0124833,1,Not Applicable,2016,,,,
490192,Utah,39.59084722,-111.4488111,1,Not Applicable,2016,,,,
490193,Utah,40.74158889,-111.8908056,1,Not Applicable,2016,,,,
490193,Utah,40.74158889,-111.8908056,1,Not Applicable,2016,,,,
490194,Utah,41.70271111,-111.8348889,2,Not Applicable,2016,,,,
490194,Utah,41.70271111,-111.8348889,2,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2016,,,,
490194,Utah,41.70271111,-111.8348889,2,Not Applicable,2016,,,,
490195,Utah,41.77237778,-111.8340778,1,Not Applicable,2016,,,,
490195,Utah,41.77237778,-111.8340778,1,Not Applicable,2016,,,,
490196,Utah,38.70997222,-112.1374083,1,Not Applicable,2016,,,,
490197,Utah,41.16514167,-112.1621611,1,Not Applicable,2016,,,,
490198,Utah,41.14308611,-112.0688806,1,Not Applicable,2016,,,,
490199,Utah,37.97704444,-110.6128639,1,Not Applicable,2016,,,,
490200,Utah,39.97781667,-111.348475,1,Not Applicable,2016,,,,
490200,Utah,39.97781667,-111.348475,1,Truck Tractor/Semi-Trailer,2016,,,,
490201,Utah,40.67484722,-112.4009278,1,Not Applicable,2016,,,,
490202,Utah,40.70193889,-112.6788861,1,Not Applicable,2016,,,,
490203,Utah,37.46438889,-113.0361222,1,Not Applicable,2016,,,,
490204,Utah,39.535525,-110.5960556,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2016,,,,
490205,Utah,40.84183333,-111.9102222,1,Not Applicable,2016,,,,
490205,Utah,40.84183333,-111.9102222,1,Not Applicable,2016,,,,
490206,Utah,40.57290556,-112.295,1,Not Applicable,2016,,,,
490206,Utah,40.57290556,-112.295,1,Not Applicable,2016,,,,
490207,Utah,40.69666389,-111.9471972,1,Not Applicable,2016,,,,
490208,Utah,41.33576389,-112.0371611,1,Not Applicable,2016,,,,
490208,Utah,41.33576389,-112.0371611,1,Not Applicable,2016,,,,
490209,Utah,37.16179167,-113.4422278,1,Not Applicable,2016,,,,
490209,Utah,37.16179167,-113.4422278,1,Not Applicable,2016,,,,
490210,Utah,41.67210556,-111.8334611,1,Not Applicable,2016,,,,
490211,Utah,38.30269167,-112.2239361,1,Not Applicable,2016,,,,
490212,Utah,41.75785,-111.8587778,1,Not Applicable,2016,,,,
490213,Utah,41.24465556,-112.0094833,1,Not Applicable,2016,,,,
490213,Utah,41.24465556,-112.0094833,1,Not Applicable,2016,,,,
490214,Utah,37.23759167,-109.2288028,1,Not Applicable,2016,,,,
490215,Utah,40.49176944,-111.0341611,1,Not Applicable,2016,,,,
490216,Utah,40.71546111,-112.2394472,1,Not Applicable,2016,,,,
490217,Utah,40.51467222,-112.0238167,1,Not Applicable,2016,,,,
490218,Utah,40.47461944,-111.4417444,1,Not Applicable,2016,,,,
490218,Utah,40.47461944,-111.4417444,1,Truck Tractor/Semi-Trailer,2016,,,,
490219,Utah,40.077925,-111.5829222,1,Not Applicable,2016,,,,
490219,Utah,40.077925,-111.5829222,1,Truck Tractor/Semi-Trailer,2016,,,,
490220,Utah,38.92829167,-109.8871083,1,Not Applicable,2016,,,,
490221,Utah,41.20823056,-111.9792556,1,"Bus (seats for more than 15 occupants, including driver)",2016,,,,
490221,Utah,41.20823056,-111.9792556,1,Not Applicable,2016,,,,
490222,Utah,40.70734722,-111.960925,1,Not Applicable,2016,,,,
490223,Utah,40.53970833,-112.2983278,1,Not Applicable,2016,,,,
490224,Utah,40.50764444,-109.8974667,2,Not Applicable,2016,,,,
490225,Utah,40.72567778,-112.0257611,1,Not Applicable,2016,,,,
490226,Utah,40.68655833,-111.9016444,1,Not Applicable,2016,,,,
490227,Utah,40.77257222,-112.7996639,2,Truck Tractor/Semi-Trailer,2016,,,,
490227,Utah,40.77257222,-112.7996639,2,Truck Tractor/Double,2016,,,,
490228,Utah,40.70232778,-111.9527222,1,Not Applicable,2016,,,,
