ST_CASE,CITY,DAY,MONTH,YEAR,HOUR,ROUTE,LATITUDE,LONGITUD,REL_ROAD,FATALS,HARM_EV,TWAY_ID,BODY_TYP_1,BODY_TYP_2,BODY_TYP_3,BODY_TYP_4,BODY_TYP_5,BODY_TYP_1_TEXT,BODY_TYP_2_TEXT,BODY_TYP_3_TEXT,BODY_TYP_4_TEXT,BODY_TYP_5_TEXT,HARM_EV_TEXT
490038,1390,2,3,2016,16,6,40.32664167,-111.6969389,1,1,8,1600 NORTH,31,,,,,Pickup truck,,,,,Hit pedestrian
490029,1840,16,3,2018,5,1,40.09015556,-111.697625,3,1,25,I-15,34,66,6,,,Pickup truck,Semi truck,Car,,,Hit object
490129,1210,15,7,2020,15,1,41.05781667,-111.6978722,4,1,1,I-84,80,,,,,Motorcycle,,,,,Rollover
490161,1390,25,8,2013,1,6,40.31268611,-111.6981917,2,1,14,100 W,14,,,,,SUV,,,,,Hit other vehicle
490058,1390,8,5,2021,14,2,40.30458611,-111.6982278,1,1,12,US-89,4,80,34,34,,Car,Motorcycle,Pickup truck,Pickup truck,,Hit other vehicle
490312,1390,4,6,2021,11,6,40.31923611,-111.6993028,1,1,12,1200 N,4,80,,,,Car,Motorcycle,,,,Hit other vehicle
490192,1390,10,10,2014,20,2,40.31469444,-111.7027,1,1,8,US-89,4,,,,,Car,,,,,Hit pedestrian
490165,1560,26,8,2018,14,3,40.08543333,-111.7032833,1,1,1,SR-164 W 8000 S,34,80,,,,Pickup truck,Motorcycle,,,,Rollover
490106,1560,17,6,2022,20,6,40.23138889,-111.7034417,1,1,12,2530 W,83,83,,,,Motorcycle,Motorcycle,,,,Hit other vehicle
490100,1390,2,7,2020,7,2,40.31761111,-111.7039972,1,1,12,US-89,34,80,,,,Pickup truck,Motorcycle,,,,Hit other vehicle
490256,1560,17,12,2020,20,1,40.25966667,-111.7040417,1,2,12,I-15,4,66,,,,Car,Semi truck,,,,Hit other vehicle
490249,311,22,4,2021,20,3,40.63292778,-111.7052306,4,1,35,SR-190,80,,,,,Motorcycle,,,,,Hit ditch
490310,1390,14,9,2021,12,3,40.31199722,-111.7055722,1,1,12,SR-52,34,4,4,14,,Pickup truck,Car,Car,SUV,,Hit other vehicle
490224,1390,9,10,2022,3,1,40.26095833,-111.7062528,1,1,12,I-15,5,4,,,,Car,Car,,,,Hit other vehicle
490118,692,16,5,2021,3,3,40.44383889,-111.7070444,4,1,33,SR-92,80,,,,,Motorcycle,,,,,Hit object
490043,575,27,2,2022,0,2,37.08869444,-111.7089167,1,2,1,US-89,14,,,,,SUV,,,,,Rollover
490118,9999,22,7,2018,21,8,39.604425,-111.7102667,6,1,1,N SNAKE CREEK,96,,,,,Other,,,,,Rollover
490178,1460,1,9,2015,14,6,40.06242778,-111.7103528,1,2,12,ARROWHEAD TRAIL RD,31,50,,,,Pickup truck,Bus,,,,Hit other vehicle
490092,1560,10,6,2017,15,6,40.23380278,-111.7103556,5,1,53,CENTER STREET,21,,,,,Van,,,,,Hit object
490057,1390,1,3,2015,1,2,40.33064444,-111.7109694,4,1,33,US-89,14,,,,,SUV,,,,,Hit object
490178,9997,15,9,2018,23,3,40.77291111,-111.7110806,4,1,1,SR-65,80,,,,,Motorcycle,,,,,Rollover
490156,1860,10,8,2017,11,3,40.15833611,-111.7110889,1,1,12,SR-77,34,67,,,,Pickup truck,Pickup truck,,,,Hit other vehicle
490297,1260,5,7,2021,11,6,39.766675,-111.71285,4,1,41,SALT CREEK CANYON RD,80,,,,,Motorcycle,,,,,Hit object
490035,0,18,4,2013,11,3,39.707175,-111.7135556,6,1,31,SR-132,4,,,,,Car,,,,,Hit object
490204,0,9,9,2013,12,3,40.75103056,-111.7145222,4,1,39,SR-65,4,,,,,Car,,,,,Hit object
490160,0,5,9,2014,20,3,41.62922222,-111.7150333,4,1,42,SR-101,81,,,,,Motorcycle,,,,,Hit object
490097,1680,13,7,2013,5,4,40.05781111,-111.7158944,1,1,8,CR-2862 ARROWHEAD TRAIL RD,48,,,,,Light truck,,,,,Hit pedestrian
490223,1390,14,9,2020,17,6,40.27576667,-111.7163194,1,1,8,CAMPUS DRIVE,34,,,,,Pickup truck,,,,,Hit pedestrian
490088,0,4,6,2015,9,2,41.75385278,-111.7167139,4,1,34,US-89,80,,,,,Motorcycle,,,,,Hit ditch
490146,1390,25,7,2022,17,3,40.27551111,-111.7167417,1,1,9,SR-265,4,,,,,Car,,,,,Hit cyclist
490097,1700,20,6,2021,11,6,40.78261111,-111.7186056,4,1,1,EMIGRATION CANYON RD,14,,,,,SUV,,,,,Rollover
490143,0,10,8,2014,8,1,40.75086111,-111.7188806,2,1,18,I-80,4,,,,,Car,,,,,Hit object
490086,0,10,7,2019,15,8,40.73003611,-111.7201111,4,1,42,MT AIRE RD,34,,,,,Pickup truck,,,,,Hit object
490048,1700,29,2,2020,3,1,40.74881389,-111.7209917,1,1,12,I-80,6,66,,,,Car,Semi truck,,,,Hit other vehicle
490132,1390,4,8,2017,10,8,40.31375556,-111.7211528,5,1,8,895 NORTH,6,,,,,Car,,,,,Hit pedestrian
490076,0,18,4,2015,15,6,40.16001667,-111.7221806,1,1,12,3900 S,80,31,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490025,1390,23,3,2013,13,5,40.304425,-111.7243194,1,1,12,400 N,4,15,,,,Car,SUV,,,,Hit other vehicle
490144,0,30,7,2016,18,3,39.71526667,-111.7247472,1,1,12,SR-132,15,15,,,,SUV,SUV,,,,Hit other vehicle
490045,1260,31,3,2019,15,3,39.71531111,-111.7247889,1,1,12,SR-132,80,67,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490133,1390,21,6,2020,1,1,40.29516667,-111.7254556,1,1,8,I-15,4,,,,,Car,,,,,Hit pedestrian
490031,1390,27,2,2017,9,1,40.29889722,-111.7256528,1,1,12,I-15,4,62,,,,Car,Heavy truck,,,,Hit other vehicle
490251,9997,23,12,2015,10,1,40.3064,-111.725675,1,1,12,I-15,4,31,67,,,Car,Pickup truck,Pickup truck,,,Hit other vehicle
490076,1390,17,5,2018,10,1,40.31679722,-111.7263,4,1,25,I-15,14,,,,,SUV,,,,,Hit object
490218,1390,31,10,2021,0,1,40.31686111,-111.72635,4,2,14,I-15,34,,,,,Pickup truck,,,,,Hit other vehicle
490089,1390,7,3,2020,1,1,40.30906111,-111.7263556,8,1,1,I-15,34,,,,,Pickup truck,,,,,Rollover
490112,970,14,7,2017,7,2,40.34803333,-111.7271306,1,1,12,US-89,34,80,2,,,Pickup truck,Motorcycle,Car,,,Hit other vehicle
490130,0,7,2,2019,18,3,40.11463611,-111.7273139,1,1,8,SR-147,4,,,,,Car,,,,,Hit pedestrian
490225,0,17,11,2017,9,1,41.08191111,-111.7284444,2,1,14,I-84,4,,,,,Car,,,,,Hit other vehicle
490180,1390,7,9,2021,5,1,40.32433056,-111.7285194,4,1,25,I-15 RAMP,34,,,,,Pickup truck,,,,,Hit object
490020,1500,9,1,2015,20,6,40.36120556,-111.7286306,4,1,53,200 S,6,,,,,Car,,,,,Hit object
490059,1460,3,5,2012,7,1,40.05928889,-111.7286417,3,1,57,I-15,4,66,,,,Car,Semi truck,,,,Hit object
490209,1460,4,11,2018,15,9,40.03671667,-111.7290139,1,1,1,500 S,80,,,,,Motorcycle,,,,,Rollover
490230,1210,28,8,2020,19,5,41.05646389,-111.7303083,4,1,38,MORGAN VALLEY DR,4,,,,,Car,,,,,Hit object
490080,1840,10,4,2021,18,3,40.14351111,-111.7303889,4,1,38,SR-77,15,,,,,SUV,,,,,Hit object
490065,1460,20,4,2016,12,1,40.05458333,-111.7322556,1,1,12,I-15 OFF-RAMP,4,16,31,,,Car,SUV,Pickup truck,,,Hit other vehicle
490207,1460,26,10,2020,20,3,40.04694444,-111.7322667,1,1,12,SR-115,84,4,,,,Motorcycle,Car,,,,Hit other vehicle
490177,1390,16,5,2019,8,6,40.289875,-111.7326944,1,1,18,400 SOUTH,4,,,,,Car,,,,,Hit object
490221,1500,18,11,2017,12,6,40.37549444,-111.7327222,1,1,12,1100 N,4,14,,,,Car,SUV,,,,Hit other vehicle
490139,1390,12,10,2019,2,3,40.30503889,-111.7331806,5,1,31,SR-114,4,,,,,Car,,,,,Hit object
490207,1460,6,12,2019,23,6,40.03131111,-111.7333111,4,1,30,800 SOUTH,4,,,,,Car,,,,,Hit object
490176,1390,21,7,2019,2,3,40.30387222,-111.7339139,4,1,31,SR-114,80,,,,,Motorcycle,,,,,Hit object
490115,1390,10,8,2019,4,1,40.32896667,-111.7365639,4,1,52,I-15,14,,,,,SUV,,,,,Hit object
490016,1460,16,3,2020,10,6,40.03826389,-111.7378278,1,1,12,400 WEST,20,14,,,,Van,SUV,,,,Hit other vehicle
490104,970,15,6,2016,19,3,40.33359444,-111.7386583,1,1,12,SR-114,5,31,,,,Car,Pickup truck,,,,Hit other vehicle
490055,9997,18,4,2022,19,6,40.29712778,-111.7386639,4,1,23,CENTER ST,80,,,,,Motorcycle,,,,,Hit object
490074,1460,16,5,2016,13,1,40.04907778,-111.7391694,1,1,12,I-15,4,14,,,,Car,SUV,,,,Hit other vehicle
490027,1560,27,3,2019,15,6,40.28863611,-111.7397917,1,1,15,PARKER PL,15,,,,,SUV,,,,,Hit pedestrian
490081,1500,17,5,2016,0,6,40.37584722,-111.7398056,1,1,12,100 EAST,40,15,,,,Light truck,SUV,,,,Hit other vehicle
490014,1500,28,1,2016,9,2,40.35899444,-111.7406778,1,1,12,US-89,2,31,,,,Car,Pickup truck,,,,Hit other vehicle
490177,970,27,9,2017,19,6,40.35070278,-111.7407528,1,1,12,700 N,5,34,,,,Car,Pickup truck,,,,Hit other vehicle
490152,1460,1,9,2020,17,9,40.04363611,-111.7414417,1,1,12,UTAH AVE,3,80,,,,Car,Motorcycle,,,,Hit other vehicle
490070,1500,14,5,2015,0,6,40.39160278,-111.7419778,4,1,42,CANYON ROAD,2,,,,,Car,,,,,Hit object
490035,1500,31,1,2018,14,5,40.37395278,-111.7422972,1,1,12,100 W,4,34,,,,Car,Pickup truck,,,,Hit other vehicle
490249,1460,7,12,2015,6,6,40.04364167,-111.7425917,1,1,8,UTAH AVE,4,4,,,,Car,Car,,,,Hit pedestrian
490162,1500,21,9,2014,10,1,40.33379167,-111.7430611,3,1,25,I-15,4,31,,,,Car,Pickup truck,,,,Hit object
490028,1460,20,3,2016,14,5,40.02848889,-111.743075,1,1,15,1000 SOUTH,6,,,,,Car,,,,,Hit pedestrian
490158,311,15,8,2022,9,3,40.62540833,-111.7431417,1,1,12,SR-190,63,15,,,,Heavy truck,SUV,,,,Hit other vehicle
490009,9997,17,1,2021,13,6,40.32616111,-111.7444194,5,1,17,1600 N,15,,,,,SUV,,,,,Hit object
490021,0,4,3,2012,0,1,40.73626111,-111.7448861,6,1,42,I-80,4,,,,,Car,,,,,Hit object
490165,0,15,11,2012,19,3,40.571125,-111.7452306,5,1,24,SR-210,6,,,,,Car,,,,,Hit object
490052,0,18,5,2019,22,3,40.01276944,-111.7452444,1,1,11,SR-198,4,,,,,Car,,,,,Hit object
490164,0,20,9,2014,13,1,40.73635833,-111.7453139,8,1,35,I-80,80,,,,,Motorcycle,,,,,Hit ditch
490175,1700,29,9,2017,19,6,40.77123056,-111.7472972,4,1,35,EAST CANYON,80,,,,,Motorcycle,,,,,Hit ditch
490077,1460,7,5,2016,22,6,40.04051389,-111.7472972,1,1,12,200 SOUTH,4,4,,,,Car,Car,,,,Hit other vehicle
490115,0,28,6,2015,9,3,40.57226944,-111.7473889,4,1,3,SR-210,80,,,,,Motorcycle,,,,,Drowned
490133,970,14,9,2012,0,1,40.33706111,-111.7488972,1,1,12,I-15,4,80,31,4,4,Car,Motorcycle,Pickup truck,Car,Car,Hit other vehicle
490045,311,10,4,2021,15,3,40.6233,-111.7506222,1,1,12,SR-190,80,4,,,,Motorcycle,Car,,,,Hit other vehicle
490228,1500,17,12,2018,18,2,40.36571944,-111.7511917,1,1,8,US-89,63,,,,,Heavy truck,,,,,Hit pedestrian
490289,692,22,12,2022,5,3,40.43208611,-111.7522667,4,1,43,SR-146,5,,,,,Car,,,,,Hit object
490123,193,26,7,2020,20,3,40.43115556,-111.752425,1,1,12,SR-146,80,34,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490094,1460,14,5,2020,17,1,40.03516111,-111.7531556,1,1,12,I-15,2,34,20,,,Car,Pickup truck,Van,,,Hit other vehicle
490189,1460,5,9,2016,13,3,40.03138889,-111.754075,1,1,12,SR-178,20,20,,,,Van,Van,,,,Hit other vehicle
490182,1700,26,9,2017,16,3,40.62295,-111.7554528,4,1,35,SR-190,80,,,,,Motorcycle,,,,,Hit ditch
490157,970,28,8,2017,10,1,40.34230278,-111.7567139,3,1,24,I-15,72,4,,,,Heavy truck,Car,,,,Hit object
490020,1460,15,2,2022,10,1,40.03141667,-111.7568444,4,1,24,I-15,63,,,,,Heavy truck,,,,,Hit object
490026,1500,24,3,2020,18,2,40.36739722,-111.7568972,1,1,12,US-89,80,34,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490250,970,18,12,2015,11,1,40.34388889,-111.7591278,1,1,12,I-15,14,31,20,31,14,SUV,Pickup truck,Van,Pickup truck,SUV,Hit other vehicle
490241,692,14,12,2017,22,3,40.43189722,-111.7598611,4,1,35,SR-92,4,,,,,Car,,,,,Hit ditch
490173,0,18,11,2013,6,2,39.15632778,-111.762775,1,2,18,US-89,4,30,,,,Car,Pickup truck,,,,Hit object
490216,1500,4,10,2022,9,2,40.36924444,-111.7649583,1,1,12,US-89,4,6,14,14,,Car,Car,SUV,SUV,,Hit other vehicle
490195,40,9,10,2015,12,6,40.37567778,-111.7691194,1,1,12,NORTH COUNTY BLVD,4,90,3,4,,Car,Motorcycle,Car,Car,,Hit other vehicle
490171,40,11,9,2017,7,6,40.39190278,-111.7691667,1,1,12,NORTH COUNTY BLVD,4,4,14,,,Car,Car,SUV,,,Hit other vehicle
490161,40,23,8,2015,14,1,40.34994167,-111.7691917,4,1,12,I-15,14,20,,,,SUV,Van,,,,Hit other vehicle
490165,0,24,10,2013,13,6,40.6909,-111.7701833,2,1,9,MILLCREEK CANYON RD,4,,,,,Car,,,,,Hit cyclist
490115,692,25,7,2020,6,3,40.43195,-111.7707028,2,1,9,SR-92,4,,,,,Car,,,,,Hit cyclist
490124,0,6,7,2016,17,1,38.92444167,-111.7708139,1,1,12,I-70,66,15,,,,Semi truck,SUV,,,,Hit other vehicle
490161,0,6,8,2012,0,6,40.03073889,-111.7711694,99,1,10,10900 S,90,,,,,Motorcycle,,,,,Hit object
490112,1730,12,7,2014,15,1,39.97541389,-111.7719861,3,1,1,I-15,15,,,,,SUV,,,,,Rollover
490152,1730,6,9,2014,15,1,39.97556111,-111.77205,8,2,35,I-15,4,,,,,Car,,,,,Hit ditch
490158,970,23,8,2021,22,1,40.35246944,-111.7724889,1,1,12,I-15,80,34,15,66,,Motorcycle,Pickup truck,SUV,Semi truck,,Hit other vehicle
490104,1730,30,6,2018,20,2,39.97559722,-111.7733833,1,1,12,US-6,67,4,,,,Pickup truck,Car,,,,Hit other vehicle
490112,40,29,8,2019,8,6,40.35988611,-111.774225,1,1,12,STATE ROAD,20,80,,,,Van,Motorcycle,,,,Hit other vehicle
490163,970,23,8,2021,14,1,40.35461944,-111.77635,3,1,25,I-15,63,,,,,Heavy truck,,,,,Hit object
490122,1223,17,7,2020,18,1,41.13084167,-111.7765167,3,1,57,I-84,1,4,,,,Car,Car,,,,Hit object
490217,10,30,8,2020,2,6,40.44762222,-111.7785611,4,1,25,MAIN STREET,4,,,,,Car,,,,,Hit object
490232,40,17,12,2015,8,2,40.37230278,-111.7786389,1,1,12,US-89,4,30,4,,,Car,Pickup truck,Car,,,Hit other vehicle
490025,0,15,3,2019,15,1,38.92625,-111.7811167,3,1,1,I-70,14,,,,,SUV,,,,,Rollover
490012,0,8,2,2015,1,3,41.293175,-111.7813694,1,1,12,SR-166,2,30,,,,Car,Pickup truck,,,,Hit other vehicle
490184,630,20,9,2016,16,2,39.15981389,-111.7839778,4,1,35,US-89,4,,,,,Car,,,,,Hit ditch
490027,692,12,3,2018,20,3,40.43194167,-111.7851806,1,1,12,SR-92,4,34,,,,Car,Pickup truck,,,,Hit other vehicle
490015,40,18,2,2018,2,3,40.36246389,-111.7854472,8,1,33,SR-180,80,,,,,Motorcycle,,,,,Hit object
490122,40,20,4,2021,20,3,40.36455278,-111.7855444,1,1,12,SR-180,14,4,,,,SUV,Car,,,,Hit other vehicle
490159,1223,7,8,2021,15,1,41.13611944,-111.7868556,3,1,57,I-84,80,,,,,Motorcycle,,,,,Hit object
490099,1223,25,5,2018,17,1,41.13608611,-111.7870167,3,1,57,I-84,80,,,,,Motorcycle,,,,,Hit object
490049,0,27,4,2013,21,3,40.06736944,-111.7874333,1,1,8,SR-147,4,,,,,Car,,,,,Hit pedestrian
490140,361,16,8,2018,15,3,41.14127778,-111.7878028,5,1,42,SR-158,63,,,,,Heavy truck,,,,,Hit object
490145,1223,17,8,2020,23,1,41.13642778,-111.7878889,1,1,12,I-84,4,66,,,,Car,Semi truck,,,,Hit other vehicle
490087,40,1,6,2017,7,1,40.362325,-111.7879389,1,1,12,I-15,2,34,4,,,Car,Pickup truck,Car,,,Hit other vehicle
490183,9898,7,10,2019,17,3,40.08696667,-111.78795,1,1,12,SR-147,34,34,,,,Pickup truck,Pickup truck,,,,Hit other vehicle
490024,40,14,2,2016,10,1,40.36361667,-111.7899083,3,1,25,I-15,4,,,,,Car,,,,,Hit object
490032,1730,26,3,2014,19,1,39.96179722,-111.7900944,4,1,1,I-15,16,,,,,SUV,,,,,Rollover
490146,750,16,8,2020,15,3,41.22873889,-111.7905278,4,1,24,SR-167,80,,,,,Motorcycle,,,,,Hit object
490180,40,18,11,2019,19,6,40.37676667,-111.7912444,1,1,8,MAIN ST,34,34,,,,Pickup truck,Pickup truck,,,,Hit pedestrian
490111,1700,28,6,2016,21,3,40.58601111,-111.7921472,4,1,42,SR-210,80,,,,,Motorcycle,,,,,Hit object
490087,750,17,5,2020,9,3,41.21778889,-111.7921667,4,1,35,SR-167,80,,,,,Motorcycle,,,,,Hit ditch
490032,9997,9,4,2013,12,6,40.60133333,-111.79255,1,1,8,SUPERNAL WAY,31,,,,,Pickup truck,,,,,Hit pedestrian
490234,40,6,11,2021,19,2,40.37626111,-111.7930306,1,2,12,US-89,2,4,,,,Car,Car,,,,Hit other vehicle
490135,311,30,5,2016,21,6,40.70595278,-111.7954056,1,1,12,WASATCH BLVD,30,5,,,,Pickup truck,Car,,,,Hit other vehicle
490150,0,1,9,2014,13,3,41.14984167,-111.7954306,4,1,35,SR-167,80,,,,,Motorcycle,,,,,Hit ditch
490217,1223,26,11,2014,23,3,41.15000278,-111.79555,4,2,1,SR-167,4,,,,,Car,,,,,Rollover
490254,311,8,10,2020,9,3,40.60278333,-111.7955778,1,1,8,SR-210,34,,,,,Pickup truck,,,,,Hit pedestrian
490243,40,4,12,2021,9,3,40.3969,-111.795775,1,1,12,SR-74,34,67,,,,Pickup truck,Pickup truck,,,,Hit other vehicle
490141,0,13,7,2015,20,1,38.93301944,-111.7960111,3,1,24,I-70,66,,,,,Semi truck,,,,,Hit object
490187,0,28,11,2013,15,1,40.70609444,-111.7960194,8,1,43,I-215,15,,,,,SUV,,,,,Hit object
490247,1700,15,10,2021,5,1,40.69389722,-111.7961556,1,1,8,I-215 RAMP,3,,,,,Car,,,,,Hit pedestrian
490150,1710,16,8,2017,21,6,40.57311667,-111.7985722,1,1,12,WASATCH BLVD,4,80,,,,Car,Motorcycle,,,,Hit other vehicle
490001,1700,2,1,2015,14,6,40.67910556,-111.7986722,1,1,12,WASATCH BLVD,14,31,,,,SUV,Pickup truck,,,,Hit other vehicle
490064,9997,27,5,2014,13,1,40.67823056,-111.7997722,4,1,1,I-215,15,,,,,SUV,,,,,Rollover
490008,692,4,2,2012,16,5,40.45795,-111.8001472,1,1,8,WILDFLOWER LN,14,,,,,SUV,,,,,Hit pedestrian
490175,9997,4,5,2019,21,5,41.35082778,-111.800675,4,1,35,2000 NORTH,89,,,,,Motorcycle,,,,,Hit ditch
490068,990,17,6,2013,22,5,41.7584,-111.8007556,4,1,34,1500 N,6,,,,,Car,,,,,Hit ditch
490222,1730,18,11,2015,6,6,39.95393889,-111.800875,4,1,40,SOUTH RIDGE FARMS ROAD,31,,,,,Pickup truck,,,,,Hit object
490107,1710,7,2,2019,11,6,40.56889722,-111.8016306,1,1,8,WASATCH BLVD,4,,,,,Car,,,,,Hit pedestrian
490237,1700,3,12,2015,14,1,40.71109444,-111.8018556,3,1,25,I-80,4,,,,,Car,,,,,Hit object
490198,712,6,9,2018,6,6,40.687025,-111.8019139,1,1,8,3900 S,14,,,,,SUV,,,,,Hit pedestrian
490096,1710,14,8,2012,23,5,40.55560833,-111.8025639,6,1,31,WASATCH BLVD,31,,,,,Pickup truck,,,,,Hit object
490193,1710,21,12,2019,6,6,40.55405556,-111.8032222,4,1,17,WASATCH BLVD,4,,,,,Car,,,,,Hit object
490226,1700,29,12,2014,22,1,40.71343611,-111.8045444,2,1,14,I-80,3,,,,,Car,,,,,Hit other vehicle
490175,0,11,9,2016,15,5,41.57842778,-111.8063222,4,1,18,8600 SOUTH,97,,,,,Other,,,,,Hit object
490097,1700,17,6,2020,20,3,40.69985833,-111.8067278,1,1,12,SR-171,80,4,,,,Motorcycle,Car,,,,Hit other vehicle
490179,40,12,9,2017,7,1,40.37298611,-111.8068833,1,1,12,I-15,4,14,6,34,61,Car,SUV,Car,Pickup truck,Heavy truck,Hit other vehicle
490160,0,4,11,2012,14,3,41.18424722,-111.8079972,5,1,24,SR-167,80,,,,,Motorcycle,,,,,Hit object
490149,9898,1,11,2019,18,3,41.35086944,-111.8086583,2,1,99,SR-158,63,,,,,Heavy truck,,,,,Unknown
490088,750,20,7,2019,4,3,41.32587778,-111.808975,4,2,1,SR-39,34,,,,,Pickup truck,,,,,Rollover
490176,9997,25,11,2013,18,3,40.69983889,-111.8092917,1,1,8,SR-171,61,,,,,Heavy truck,,,,,Hit pedestrian
490041,1700,27,3,2022,21,3,40.71857778,-111.8098778,1,1,8,SR-186,14,,,,,SUV,,,,,Hit pedestrian
490158,40,24,4,2019,17,6,40.3995,-111.8110944,1,1,9,1120 NORTH,34,,,,,Pickup truck,,,,,Hit cyclist
490178,1223,16,8,2022,22,3,41.1701,-111.8121389,4,1,24,SR-167,80,,,,,Motorcycle,,,,,Hit object
490056,570,20,4,2019,13,3,40.00434444,-111.8122111,1,1,12,SR-141,80,4,80,80,,Motorcycle,Car,Motorcycle,Motorcycle,,Hit other vehicle
490262,1700,14,10,2022,15,1,40.71788333,-111.8124306,1,1,12,I-80 OFF RAMP,20,80,,,,Van,Motorcycle,,,,Hit other vehicle
490123,1600,30,9,2013,17,2,41.99048611,-111.8127611,1,1,12,US-91,4,64,,,,Car,Heavy truck,,,,Hit other vehicle
490166,960,30,7,2016,18,2,41.99883333,-111.8127889,1,1,12,US-91,80,31,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490235,960,21,11,2020,17,2,41.97604444,-111.8128444,1,1,12,US-91,4,14,,,,Car,SUV,,,,Hit other vehicle
490163,960,25,9,2014,6,2,41.97600556,-111.8128583,1,1,12,US-91,20,14,31,,,Van,SUV,Pickup truck,,,Hit other vehicle
490222,960,6,11,2020,21,2,41.96338056,-111.8128778,4,1,32,US-91,14,,,,,SUV,,,,,Hit ditch
490246,960,18,11,2016,17,2,41.97605278,-111.8129444,1,1,12,US-91,20,4,4,,,Van,Car,Car,,,Hit other vehicle
490205,311,23,11,2019,19,6,40.62395556,-111.8142028,1,1,12,FORT UNION BLVD,80,4,,,,Motorcycle,Car,,,,Hit other vehicle
490138,1600,18,7,2017,5,2,41.91981944,-111.8144056,1,1,11,US-91,4,,,,,Car,,,,,Hit object
490012,1600,5,2,2019,12,2,41.90300278,-111.8147556,1,1,12,US-91,14,66,,,,SUV,Semi truck,,,,Hit other vehicle
490100,1600,3,5,2021,7,2,41.89559167,-111.8149333,1,1,12,US-91,4,62,6,,,Car,Heavy truck,Car,,,Hit other vehicle
490076,0,19,6,2019,18,3,41.20714167,-111.8150333,1,1,1,SR-167,80,,,,,Motorcycle,,,,,Rollover
490083,692,25,5,2015,18,6,40.44634722,-111.8162944,1,1,12,HIGHLAND BLVD,4,14,,,,Car,SUV,,,,Hit other vehicle
490215,750,24,10,2021,16,3,41.25893333,-111.8167167,1,1,12,SR-39,4,34,,,,Car,Pickup truck,,,,Hit other vehicle
490060,40,26,4,2022,21,3,40.37682222,-111.8173694,4,1,33,SR-145,80,,,,,Motorcycle,,,,,Hit object
490160,1223,4,8,2022,15,3,41.19385278,-111.8174417,4,1,1,SR-167,80,,,,,Motorcycle,,,,,Rollover
490180,75,12,12,2013,16,2,39.05882222,-111.8183944,1,3,12,US-89,20,31,,,,Van,Pickup truck,,,,Hit other vehicle
490111,1600,7,6,2018,7,3,41.92276944,-111.819175,1,1,8,SR-142,4,,,,,Car,,,,,Hit pedestrian
490049,40,27,3,2021,11,6,40.38321111,-111.8193833,4,1,33,NONE,4,,,,,Car,,,,,Hit object
490011,1700,23,2,2020,20,6,40.69437778,-111.8194556,1,1,15,NEFFS LANE,15,,,,,SUV,,,,,Hit pedestrian
490085,0,25,6,2014,8,1,39.91143611,-111.8194722,3,1,1,I-15,14,,,,,SUV,,,,,Rollover
490076,0,13,6,2014,10,1,39.91147778,-111.8195583,4,1,1,I-15,14,,,,,SUV,,,,,Rollover
490211,1223,3,10,2021,12,3,41.19711111,-111.8196222,1,1,1,SR-167,34,,,,,Pickup truck,,,,,Rollover
490084,1710,3,7,2013,11,5,40.59509444,-111.8207333,1,1,12,ALTA CANYON RD,4,31,,,,Car,Pickup truck,,,,Hit other vehicle
490034,75,29,3,2016,2,2,39.06380833,-111.8207556,1,1,12,US-89,31,66,,,,Pickup truck,Semi truck,,,,Hit other vehicle
490056,692,2,5,2021,16,3,40.43168611,-111.8211722,1,1,12,SR-92,5,67,,,,Car,Pickup truck,,,,Hit other vehicle
490027,75,1,4,2013,13,2,39.05615556,-111.8213972,1,1,12,US-89,4,4,,,,Car,Car,,,,Hit other vehicle
490139,40,13,7,2018,9,2,40.38678611,-111.8218361,1,1,12,US-89,34,4,,,,Pickup truck,Car,,,,Hit other vehicle
490009,940,12,1,2017,22,3,40.43165278,-111.8222944,4,1,25,SR-92,14,,,,,SUV,,,,,Hit object
490003,311,24,1,2020,13,1,40.63439167,-111.8238583,1,2,12,I-215,4,34,21,4,,Car,Pickup truck,Van,Car,,Hit other vehicle
490094,1260,12,6,2017,19,6,39.70641667,-111.8247306,1,1,8,600 EAST,90,,,,,Motorcycle,,,,,Hit pedestrian
490037,1700,5,4,2012,21,5,40.73782222,-111.8251306,1,1,15,2300 E,14,,,,,SUV,,,,,Hit pedestrian
490002,0,9,1,2019,16,3,41.33058333,-111.8252139,4,1,1,SR-158,62,,,,,Heavy truck,,,,,Rollover
490234,1260,11,11,2020,6,1,39.73363056,-111.8256778,3,1,1,I-15,34,,,,,Pickup truck,,,,,Rollover
490271,1550,30,9,2022,20,6,41.71009444,-111.8258306,1,1,15,100 N,4,,,,,Car,,,,,Hit pedestrian
490068,1710,3,5,2022,10,6,40.58106111,-111.8260639,1,1,15,BLOSSOMWOOD CIR,14,,,,,SUV,,,,,Hit pedestrian
490281,940,15,11,2022,13,3,40.43178056,-111.8262472,1,1,12,SR-92,5,4,,,,Car,Car,,,,Hit other vehicle
490068,1260,2,5,2019,12,1,39.73851944,-111.8280167,1,1,1,I-15,34,,,,,Pickup truck,,,,,Rollover
